5,3,Marko RADOVIC,Burnaby,0:40.973,0:02.678
6,7,Lakai MADSEN,Saskatoon,0:40.989,0:02.694
7,9,Don-Han LAU,Toba,0:42.889,0:04.594
8,8,Xander MOULAND,Ridge,0:43.273,0:04.978
