5,2,Olive ARCHAMBAULT,Pointe-Claire,5:28.423,0:22.689
6,9,Abigail HARRINGTON,Lac-Beauport,5:37.067,0:31.333
7,6,Addie MASSON,Rideau,5:38.878,0:33.144
8,7,Kennedy MACDONALD,Mississauga,5:49.139,0:43.405
9,1,Sophie WILLIAMS,North Bay,6:09.423,1:03.689
