7,9,Abigaelle LEGRAND,Pointe-Claire,2:17.432,0:09.850
8,1,Rhiannon BAMBRICK,Rideau,2:18.659,0:11.077
9,2,Adia IRVINE-ROBERTS,Fort,2:22.798,0:15.216
